customer_id,customer_name,email,gender,age,city,state,signup_date,customer_segment,acquisition_channel,preferred_channel,total_orders,total_spend,last_purchase_date,customer_tenure_days,days_since_last_purchase,average_order_value,customer_activity,spend_category
CUST1044,Arjun Mishra,customer44@example.com,Male,47,Chandigarh,Chandigarh,2025-09-14 10:07:57,Regular,Social Media,Marketplace,7,15074.5,2026-06-14 14:13:46,350,77,2153.5,Active,High
CUST1875,Aditya Kapoor,customer875@example.com,Female,37,Ahmedabad,Gujarat,2025-02-02 15:17:32,Regular,Referral,Store,8,6107.29,2025-11-27 00:33:28,574,276,763.41,Inactive,Medium
CUST1901,Riya Das,customer901@example.com,Male,49,Delhi,Delhi,2024-06-08 22:19:56,VIP,Referral,Marketplace,8,11163.94,2026-03-28 16:43:29,813,155,1395.49,At Risk,Medium
CUST1439,Sneha Yadav,customer439@example.com,Male,59,Chennai,Tamil Nadu,2024-09-02 03:56:25,VIP,Referral,Store,12,2429.64,2026-02-11 08:45:38,727,200,202.47,Inactive,Low
CUST1656,Aman Mehta,customer656@example.com,Female,28,Mumbai,Maharashtra,2025-03-04 22:50:07,Regular,Referral,Marketplace,3,16077.66,2025-12-27 08:44:10,544,246,5359.22,Inactive,High
CUST1187,Karan Singh,customer187@example.com,Female,56,Gurugram,Haryana,2025-07-03 10:31:55,Premium,Organic Search,Marketplace,7,3906.36,2026-05-11 01:50:34,423,111,558.05,At Risk,Low
CUST1270,Aman Bansal,customer270@example.com,Male,23,Bengaluru,Karnataka,2023-02-16 10:53:02,Regular,Email Campaign,Mobile App,7,8338.17,2026-07-31 18:16:38,1291,30,1191.17,Active,Medium
CUST1709,Isha Yadav,customer709@example.com,Male,50,Noida,Uttar Pradesh,2025-02-27 09:26:18,Premium,Email Campaign,Store,4,5809.42,2026-08-13 21:55:52,549,17,1452.36,Active,Medium
CUST1395,Simran Das,customer395@example.com,Male,47,Chandigarh,Chandigarh,2023-07-22 15:52:18,Regular,Organic Search,Mobile App,8,10849.75,2025-05-14 09:13:05,1135,473,1356.22,Inactive,Medium
CUST1307,Aarav Bansal,customer307@example.com,Male,38,Hyderabad,Telangana,2025-01-10 16:05:27,Regular,Referral,Store,4,6116.8,2025-10-22 14:17:42,597,312,1529.2,Inactive,Medium
CUST1090,Rohan Singh,customer90@example.com,Female,57,Gurugram,Haryana,2025-12-09 19:14:41,Regular,Direct,Website,5,16755.57,2025-12-09 19:14:41,264,264,3351.11,Inactive,High
CUST1744,Karan Gupta,customer744@example.com,Female,43,Gurugram,Haryana,2024-10-19 10:39:38,Regular,Social Media,Store,6,12344.64,2025-06-21 03:20:24,680,435,2057.44,Inactive,Medium
CUST1525,Aditi Saxena,customer525@example.com,Male,30,Bengaluru,Karnataka,2025-09-24 10:49:13,Regular,Organic Search,Store,4,7027.37,2025-09-24 10:49:13,340,340,1756.84,Inactive,Medium
CUST1798,Kavya Shah,customer798@example.com,Male,47,Mumbai,Maharashtra,2024-07-18 05:47:32,Regular,Email Campaign,Mobile App,6,7025.72,2025-01-19 06:21:06,773,588,1170.95,Inactive,Medium
CUST1083,Vikram Roy,customer83@example.com,Male,60,Mumbai,Maharashtra,2023-04-20 15:21:57,Premium,Paid Ads,Store,4,5369.16,2026-03-06 14:00:04,1228,177,1342.29,At Risk,Medium
CUST1606,Vivaan Bansal,customer606@example.com,Female,56,Lucknow,Uttar Pradesh,2023-10-11 04:28:51,Regular,Social Media,Website,6,2370.54,2026-05-05 18:59:24,1054,117,395.09,At Risk,Low
CUST1444,Aarav Joshi,customer444@example.com,Female,51,Ahmedabad,Gujarat,2025-12-27 00:57:29,Premium,Referral,Mobile App,5,4563.67,2025-12-27 00:57:29,246,246,912.73,Inactive,Low
CUST1140,Sneha Malhotra,customer140@example.com,Male,20,Lucknow,Uttar Pradesh,2023-09-03 14:13:07,Premium,Referral,Website,7,10586.74,2025-10-29 02:34:52,1092,305,1512.39,Inactive,Medium
CUST1958,Karan Yadav,customer958@example.com,Male,22,Pune,Maharashtra,2025-10-27 05:56:39,Regular,Social Media,Marketplace,8,14247.85,2026-02-10 10:40:53,307,201,1780.98,Inactive,Medium
CUST1067,Simran Kumar,customer67@example.com,Male,59,Chennai,Tamil Nadu,2025-02-16 12:39:42,Premium,Organic Search,Store,6,6947.1,2025-03-29 15:48:41,560,519,1157.85,Inactive,Medium
CUST1097,Aman Shah,customer97@example.com,Female,51,Hyderabad,Telangana,2025-10-25 12:04:03,Premium,Email Campaign,Store,11,27850.29,2025-10-25 12:04:03,309,309,2531.84,Inactive,High
CUST1590,Neha Yadav,customer590@example.com,Male,30,Hyderabad,Telangana,2025-06-11 20:09:38,Premium,Email Campaign,Mobile App,11,8352.04,2025-07-20 17:45:29,445,406,759.28,Inactive,Medium
CUST1428,Aman Das,customer428@example.com,Male,59,Chennai,Tamil Nadu,2024-09-17 17:13:38,Regular,Organic Search,Marketplace,6,32428.99,2025-08-17 08:25:37,712,378,5404.83,Inactive,High
CUST1551,Aman Bansal,customer551@example.com,Female,25,Lucknow,Uttar Pradesh,2024-11-19 00:43:47,Regular,Direct,Website,6,8879.36,2025-03-21 19:51:28,649,527,1479.89,Inactive,Medium
CUST1468,Ananya Nair,customer468@example.com,Female,45,Lucknow,Uttar Pradesh,2025-11-15 16:32:00,Regular,Organic Search,Marketplace,9,7125.84,2025-12-16 22:15:14,288,257,791.76,Inactive,Medium
CUST1114,Simran Mehta,customer114@example.com,Female,60,Noida,Uttar Pradesh,2023-01-04 07:53:55,Regular,Social Media,Unknown,10,2691.81,2026-03-31 08:43:54,1334,152,269.18,At Risk,Low
CUST1117,Aman Mishra,customer117@example.com,Male,32,Ahmedabad,Gujarat,2023-07-13 23:39:54,Regular,Email Campaign,Website,8,14133.89,2026-01-04 10:05:41,1144,238,1766.74,Inactive,Medium
CUST1220,Riya Nair,customer220@example.com,Female,19,Ahmedabad,Gujarat,2024-12-30 20:20:42,Regular,Organic Search,Marketplace,8,8585.94,2025-06-05 18:20:49,608,451,1073.24,Inactive,Medium
CUST1876,Neha Bansal,customer876@example.com,Male,53,Delhi,Delhi,2025-12-27 10:14:59,VIP,Paid Ads,Website,8,13571.86,2025-12-27 10:14:59,246,246,1696.48,Inactive,Medium
CUST1336,Ananya Chauhan,customer336@example.com,Male,42,Noida,Uttar Pradesh,2023-06-15 07:54:10,VIP,Organic Search,Mobile App,2,30097.54,2025-02-13 22:00:19,1172,563,15048.77,Inactive,High
CUST1107,Simran Mehta,customer107@example.com,Male,22,Gurugram,Haryana,2025-03-11 17:06:27,Premium,Paid Ads,Store,8,6602.96,2026-02-22 18:18:59,537,189,825.37,Inactive,Medium
CUST1591,Rohan Malhotra,customer591@example.com,Male,34,Delhi,Delhi,2025-01-05 09:52:27,Regular,Paid Ads,Unknown,5,2821.49,2025-10-03 11:32:07,602,331,564.3,Inactive,Low
CUST1650,Ankit Shah,customer650@example.com,Male,44,Jaipur,Rajasthan,2023-07-28 03:49:15,Regular,Social Media,Store,5,7985.62,2026-06-22 18:02:01,1129,69,1597.12,Active,Medium
CUST1370,Arjun Kumar,customer370@example.com,Male,36,Mumbai,Maharashtra,2025-04-17 05:39:22,Regular,Direct,Store,7,4745.59,2025-11-01 14:19:16,500,302,677.94,Inactive,Low
CUST1058,Pooja Verma,customer58@example.com,Female,23,Mumbai,Maharashtra,2025-11-11 03:42:21,Premium,Paid Ads,Store,3,8715.05,2025-11-11 03:42:21,292,292,2905.02,Inactive,Medium
CUST1110,Aarav Chauhan,customer110@example.com,Male,24,Jaipur,Rajasthan,2024-08-12 02:08:03,Premium,Email Campaign,Marketplace,2,16290.76,2025-03-04 11:25:02,748,544,8145.38,Inactive,High
CUST1877,Ananya Mehta,customer877@example.com,Female,52,Chennai,Tamil Nadu,2023-01-03 21:30:31,Regular,Social Media,Mobile App,4,9586.4,2025-06-04 22:23:41,1335,452,2396.6,Inactive,Medium
CUST1919,Ankit Patel,customer919@example.com,Female,47,Delhi,Delhi,2023-05-30 06:21:11,Regular,Social Media,Store,7,9035.89,2026-07-29 07:54:35,1188,32,1290.84,Active,Medium
CUST1735,Aditi Reddy,customer735@example.com,Male,41,Chennai,Tamil Nadu,2023-05-08 18:20:04,Regular,Social Media,Mobile App,5,2945.19,2025-09-03 11:10:49,1210,361,589.04,Inactive,Low
CUST1028,Kavya Singh,customer28@example.com,Male,50,Noida,Uttar Pradesh,2023-07-04 16:10:43,VIP,Referral,Mobile App,8,2758.24,2025-07-16 17:40:37,1153,410,344.78,Inactive,Low
CUST1582,Isha Joshi,customer582@example.com,Female,38,Chandigarh,Chandigarh,2024-02-03 19:21:45,Regular,Direct,Store,11,2860.74,2025-11-03 21:41:19,939,300,260.07,Inactive,Low
CUST1677,Rohan Saxena,customer677@example.com,Female,38,Jaipur,Rajasthan,2025-03-19 11:45:50,Regular,Direct,Store,2,9822.74,2026-05-29 13:03:19,529,93,4911.37,At Risk,Medium
CUST1945,Aditi Saxena,customer945@example.com,Male,37,Gurugram,Haryana,2024-11-01 03:23:06,Regular,Email Campaign,Mobile App,6,11982.2,2025-12-07 08:43:33,667,266,1997.03,Inactive,Medium
CUST1416,Isha Bansal,customer416@example.com,Male,37,Delhi,Delhi,2024-03-11 16:51:56,Regular,Referral,Marketplace,10,19939.7,2025-09-04 01:11:39,902,360,1993.97,Inactive,High
CUST1667,Pooja Mishra,customer667@example.com,Male,40,Jaipur,Rajasthan,2025-07-14 07:34:29,Regular,Direct,Mobile App,10,3870.89,2025-07-14 07:34:29,412,412,387.09,Inactive,Low
CUST1250,Simran Singh,customer250@example.com,Male,39,Noida,Uttar Pradesh,2024-12-25 11:34:26,Regular,Organic Search,Store,6,12672.09,2025-05-01 14:18:21,613,486,2112.02,Inactive,Medium
CUST1674,Rahul Reddy,customer674@example.com,Female,52,Lucknow,Uttar Pradesh,2024-10-20 20:44:52,Regular,Email Campaign,Mobile App,4,5523.54,2025-01-10 04:09:13,679,597,1380.88,Inactive,Medium
CUST1224,Karan Joshi,customer224@example.com,Unknown,27,Hyderabad,Telangana,2025-02-03 18:12:27,Regular,Referral,Mobile App,10,3433.15,2025-02-03 18:12:27,573,573,343.32,Inactive,Low
CUST1285,Vikram Patel,customer285@example.com,Female,19,Jaipur,Rajasthan,2024-05-23 08:46:26,Premium,Social Media,Marketplace,9,3330.35,2025-06-11 19:30:05,829,445,370.04,Inactive,Low
CUST1748,Ananya Verma,customer748@example.com,Male,37,Noida,Uttar Pradesh,2023-01-02 12:32:42,Premium,Direct,Store,7,5585.32,2025-03-29 22:17:46,1336,519,797.9,Inactive,Medium
CUST1641,Ankit Bansal,customer641@example.com,Female,33,Chandigarh,Chandigarh,2024-05-13 21:40:20,VIP,Direct,Mobile App,5,14848.93,2026-08-19 22:25:08,839,11,2969.79,Active,Medium
CUST1335,Aditya Mehta,customer335@example.com,Male,60,Chandigarh,Chandigarh,2025-09-09 01:41:15,Regular,Email Campaign,Marketplace,8,4783.16,2025-09-09 01:41:15,355,355,597.9,Inactive,Low
CUST1036,Sneha Kapoor,customer36@example.com,Female,22,Ahmedabad,Gujarat,2023-03-14 05:25:27,Regular,Direct,Marketplace,5,6651.73,2025-09-27 21:03:30,1265,337,1330.35,Inactive,Medium
CUST1947,Rahul Nair,customer947@example.com,Female,20,Chandigarh,Chandigarh,2024-12-29 07:15:45,Regular,Referral,Marketplace,5,11202.62,2025-10-02 18:54:11,609,332,2240.52,Inactive,Medium
CUST1834,Aditi Verma,customer834@example.com,Male,43,Bengaluru,Karnataka,2023-08-03 19:55:10,Regular,Referral,Marketplace,6,8384.81,2025-11-03 17:11:47,1123,300,1397.47,Inactive,Medium
CUST1662,Kavya Singh,customer662@example.com,Male,49,Chennai,Tamil Nadu,2025-09-10 18:22:48,Regular,Email Campaign,Mobile App,3,3095.34,2025-09-10 18:22:48,354,354,1031.78,Inactive,Low
CUST1280,Ankit Nair,customer280@example.com,Female,24,Dehradun,Uttarakhand,2023-12-15 01:12:31,Regular,Organic Search,Mobile App,11,25306.33,2025-01-03 22:21:07,989,604,2300.58,Inactive,High
CUST1895,Vikram Yadav,customer895@example.com,Male,33,Mumbai,Maharashtra,2025-02-27 08:06:14,Regular,Social Media,Mobile App,7,11525.48,2025-03-09 21:02:31,549,539,1646.5,Inactive,Medium
CUST1160,Aditi Joshi,customer160@example.com,Female,46,Delhi,Delhi,2025-01-11 08:20:48,Regular,Referral,Store,4,7250.41,2025-03-19 04:52:06,596,529,1812.6,Inactive,Medium
CUST1689,Riya Mehta,customer689@example.com,Female,55,Noida,Uttar Pradesh,2023-02-28 10:47:38,Premium,Email Campaign,Website,5,4579.38,2025-09-21 21:36:18,1279,343,915.88,Inactive,Low
CUST1223,Vivaan Kapoor,customer223@example.com,Male,29,Ahmedabad,Gujarat,2025-08-10 18:51:08,Premium,Direct,Marketplace,8,20298.86,2026-01-05 05:41:22,385,237,2537.36,Inactive,High
CUST1959,Aditya Kapoor,customer959@example.com,Female,49,Pune,Maharashtra,2024-09-14 20:47:06,VIP,Organic Search,Website,4,10729.24,2025-04-30 08:01:10,715,487,2682.31,Inactive,Medium
CUST1666,Ananya Chauhan,customer666@example.com,Male,57,Gurugram,Haryana,2023-10-06 20:39:35,Premium,Paid Ads,Mobile App,6,3809.16,2025-03-01 06:41:43,1059,547,634.86,Inactive,Low
CUST1983,Priya Joshi,customer983@example.com,Male,40,Mumbai,Maharashtra,2025-05-21 23:06:40,Regular,Paid Ads,Mobile App,8,20193.94,2025-05-21 23:06:40,466,466,2524.24,Inactive,High
CUST1357,Ananya Kapoor,customer357@example.com,Male,35,Pune,Maharashtra,2024-12-11 14:04:31,Regular,Social Media,Store,9,27948.65,2025-09-27 10:54:26,627,337,3105.41,Inactive,High
CUST1659,Aditya Mehta,customer659@example.com,Male,48,Kolkata,West Bengal,2024-04-01 23:40:23,Regular,Social Media,Mobile App,8,7790.15,2025-07-30 06:09:51,881,396,973.77,Inactive,Medium
CUST1015,Aditya Saxena,customer15@example.com,Female,40,Chennai,Tamil Nadu,2024-04-26 12:54:10,Regular,Social Media,Website,6,8237.01,2025-02-22 06:34:59,856,554,1372.84,Inactive,Medium
CUST1466,Riya Roy,customer466@example.com,Male,27,Kolkata,West Bengal,2025-11-26 08:47:38,Regular,Email Campaign,Website,4,4371.65,2025-11-26 08:47:38,277,277,1092.91,Inactive,Low
CUST1893,Vikram Patel,customer893@example.com,Male,21,Jaipur,Rajasthan,2023-02-01 20:38:10,Premium,Organic Search,Mobile App,9,12064.95,2025-06-29 17:26:31,1306,427,1340.55,Inactive,Medium
CUST1125,Rahul Mishra,customer125@example.com,Male,26,Delhi,Delhi,2023-12-16 09:02:00,Regular,Paid Ads,Website,9,5107.64,2025-10-16 05:28:16,988,318,567.52,Inactive,Medium
CUST1274,Sneha Joshi,customer274@example.com,Male,32,Noida,Uttar Pradesh,2024-08-26 20:34:54,Premium,Direct,Store,9,10632.27,2026-04-07 08:51:13,734,145,1181.36,At Risk,Medium
CUST1506,Rahul Gupta,customer506@example.com,Male,35,Lucknow,Uttar Pradesh,2024-01-18 15:04:30,Regular,Organic Search,Marketplace,8,8886.37,2026-05-17 13:24:39,955,105,1110.8,At Risk,Medium
CUST1699,Pooja Patel,customer699@example.com,Female,58,Delhi,Delhi,2025-11-06 13:54:50,Regular,Social Media,Marketplace,7,19671.28,2026-08-25 12:15:09,297,5,2810.18,Active,High
CUST1688,Aditi Verma,customer688@example.com,Male,19,Chennai,Tamil Nadu,2023-11-04 14:23:52,VIP,Social Media,Mobile App,7,5870.62,2026-03-01 20:31:04,1030,182,838.66,Inactive,Medium
CUST1496,Vikram Roy,customer496@example.com,Male,18,Ahmedabad,Gujarat,2024-10-21 16:53:49,Premium,Organic Search,Marketplace,5,11842.79,2025-04-24 23:42:08,678,493,2368.56,Inactive,Medium
CUST1297,Vivaan Singh,customer297@example.com,Female,27,Gurugram,Haryana,2025-12-22 18:21:16,Regular,Referral,Store,8,16570.75,2025-12-22 18:21:16,251,251,2071.34,Inactive,High
CUST1937,Sneha Reddy,customer937@example.com,Female,59,Delhi,Delhi,2023-08-09 20:15:23,Premium,Social Media,Mobile App,14,1609.03,2025-10-05 05:51:21,1117,329,114.93,Inactive,Low
CUST1572,Karan Chauhan,customer572@example.com,Male,52,Chennai,Tamil Nadu,2023-02-02 08:25:26,Regular,Organic Search,Website,4,7771.62,2026-04-20 10:46:59,1305,132,1942.9,At Risk,Medium
CUST1915,Riya Verma,customer915@example.com,Female,56,Delhi,Delhi,2025-08-10 12:38:42,Regular,Direct,Mobile App,7,8469.7,2025-08-10 12:38:42,385,385,1209.96,Inactive,Medium
CUST1785,Kavya Shah,customer785@example.com,Male,27,Gurugram,Haryana,2024-11-12 10:06:32,VIP,Organic Search,Website,3,11797.83,2025-04-19 19:44:57,656,498,3932.61,Inactive,Medium
CUST1612,Vikram Mishra,customer612@example.com,Male,35,Jaipur,Rajasthan,2023-05-31 19:07:27,Premium,Email Campaign,Marketplace,8,16479.61,2025-02-27 04:28:01,1187,549,2059.95,Inactive,High
CUST1509,Ananya Chauhan,customer509@example.com,Female,34,Dehradun,Uttarakhand,2023-01-07 15:24:41,Premium,Referral,Marketplace,7,4181.22,2026-04-21 07:59:28,1331,131,597.32,At Risk,Low
CUST1929,Karan Roy,customer929@example.com,Female,22,Chennai,Tamil Nadu,2025-07-23 03:35:01,Premium,Referral,Store,5,14061.21,2026-05-22 00:29:48,403,100,2812.24,At Risk,Medium
CUST1294,Riya Sharma,customer294@example.com,Female,48,Noida,Uttar Pradesh,2024-07-06 02:28:35,Regular,Paid Ads,Mobile App,3,6695.91,2025-05-31 10:52:11,785,456,2231.97,Inactive,Medium
CUST1156,Aarav Nair,customer156@example.com,Female,19,Jaipur,Rajasthan,2023-10-20 07:37:21,Regular,Organic Search,Mobile App,7,7186.54,2025-06-11 02:21:34,1045,445,1026.65,Inactive,Medium
CUST1870,Sneha Malhotra,customer870@example.com,Male,60,Ahmedabad,Gujarat,2024-09-19 19:51:57,Regular,Paid Ads,Store,8,12157.86,2026-04-01 04:49:42,710,151,1519.73,At Risk,Medium
CUST1777,Arjun Das,customer777@example.com,Male,38,Kolkata,West Bengal,2023-06-01 01:51:44,Regular,Organic Search,Marketplace,10,14069.18,2026-01-27 22:59:40,1186,215,1406.92,Inactive,Medium
CUST1433,Neha Kapoor,customer433@example.com,Female,48,Chennai,Tamil Nadu,2025-11-29 14:38:06,Premium,Direct,Website,11,8316.49,2025-11-29 14:38:06,274,274,756.04,Inactive,Medium
CUST1128,Arjun Kapoor,customer128@example.com,Male,39,Jaipur,Rajasthan,2024-02-29 00:36:34,Regular,Direct,Website,4,4050.8,2025-07-25 14:12:22,913,401,1012.7,Inactive,Low
CUST1459,Riya Reddy,customer459@example.com,Male,57,Lucknow,Uttar Pradesh,2023-04-01 16:08:32,Premium,Email Campaign,Mobile App,10,8590.06,2025-02-07 08:14:47,1247,569,859.01,Inactive,Medium
CUST1244,Arjun Bansal,customer244@example.com,Female,45,Hyderabad,Telangana,2024-08-06 03:55:35,Regular,Paid Ads,Mobile App,4,15203.71,2026-02-05 01:15:59,754,206,3800.93,Inactive,High
CUST1776,Aman Malhotra,customer776@example.com,Male,35,Delhi,Delhi,2025-08-23 18:07:08,Regular,Direct,Website,7,12010.89,2026-08-17 02:26:38,372,13,1715.84,Active,Medium
CUST1840,Rohan Nair,customer840@example.com,Female,23,Delhi,Delhi,2025-04-06 10:59:08,Premium,Social Media,Store,10,13631.61,2025-06-04 02:06:16,511,452,1363.16,Inactive,Medium
CUST1556,Isha Yadav,customer556@example.com,Male,55,Pune,Maharashtra,2025-07-10 07:10:20,Regular,Email Campaign,Mobile App,5,10532.79,2026-08-15 09:09:28,416,15,2106.56,Active,Medium
CUST1415,Pooja Shah,customer415@example.com,Male,34,Bengaluru,Karnataka,2023-02-13 16:48:22,Regular,Referral,Website,7,8144.97,2025-02-08 19:15:30,1294,568,1163.57,Inactive,Medium
CUST1558,Vivaan Saxena,customer558@example.com,Female,47,Jaipur,Rajasthan,2024-10-29 17:21:47,Regular,Organic Search,Marketplace,8,8781.02,2026-08-14 17:21:05,670,16,1097.63,Active,Medium
CUST1538,Riya Roy,customer538@example.com,Female,49,Noida,Uttar Pradesh,2025-07-31 08:05:07,Regular,Referral,Website,5,7011.72,2026-03-27 14:14:15,395,156,1402.34,At Risk,Medium
CUST1375,Ankit Bansal,customer375@example.com,Male,32,Hyderabad,Telangana,2025-12-19 00:19:30,Regular,Direct,Unknown,7,6507.59,2025-12-19 00:19:30,254,254,929.66,Inactive,Medium
CUST1394,Sneha Chauhan,customer394@example.com,Male,43,Chandigarh,Chandigarh,2025-01-09 06:28:58,Premium,Social Media,Marketplace,10,12322.47,2025-06-01 06:10:53,598,455,1232.25,Inactive,Medium
CUST1354,Ananya Nair,customer354@example.com,Other,28,Delhi,Delhi,2023-12-29 01:11:35,Premium,Organic Search,Website,7,30288.52,2025-04-23 18:25:47,975,494,4326.93,Inactive,High
CUST1668,Pooja Roy,customer668@example.com,Male,23,Hyderabad,Telangana,2024-05-07 10:39:11,Premium,Organic Search,Marketplace,8,8819.89,2026-04-30 12:03:01,845,122,1102.49,At Risk,Medium
CUST1422,Isha Chauhan,customer422@example.com,Male,40,Chandigarh,Chandigarh,2023-06-12 12:33:28,Regular,Referral,Website,3,14743.51,2026-06-25 07:44:03,1175,66,4914.5,Active,Medium
CUST1453,Neha Singh,customer453@example.com,Male,54,Pune,Maharashtra,2024-03-06 19:10:01,Premium,Email Campaign,Website,6,30107.92,2025-11-12 16:19:53,907,291,5017.99,Inactive,High
CUST1103,Ananya Mishra,customer103@example.com,Male,43,Ahmedabad,Gujarat,2023-01-06 20:49:55,Premium,Email Campaign,Mobile App,7,5581.45,2025-11-22 13:54:09,1332,281,797.35,Inactive,Medium
CUST1816,Simran Roy,customer816@example.com,Female,18,Ahmedabad,Gujarat,2025-06-08 15:15:36,Regular,Direct,Mobile App,5,15050.48,2025-07-31 19:23:04,448,395,3010.1,Inactive,High
CUST1729,Simran Patel,customer729@example.com,Male,43,Hyderabad,Telangana,2023-05-04 14:49:15,Regular,Paid Ads,Store,6,9808.64,2025-06-27 08:18:11,1214,429,1634.77,Inactive,Medium
CUST1021,Isha Kumar,customer21@example.com,Male,49,Chennai,Tamil Nadu,2024-07-15 20:26:45,Regular,Direct,Mobile App,11,5862.05,2025-12-05 05:35:25,776,268,532.91,Inactive,Medium
CUST1718,Isha Reddy,customer718@example.com,Male,33,Hyderabad,Telangana,2025-05-11 21:31:59,Regular,Paid Ads,Marketplace,10,10095.56,2025-05-31 21:39:38,476,456,1009.56,Inactive,Medium
CUST1032,Ananya Malhotra,customer32@example.com,Male,52,Lucknow,Uttar Pradesh,2023-07-24 16:53:46,Regular,Email Campaign,Mobile App,1,15493.85,2025-06-16 01:55:32,1133,440,15493.85,Inactive,High
CUST1968,Ankit Roy,customer968@example.com,Female,30,Chandigarh,Chandigarh,2025-01-10 00:35:37,Regular,Paid Ads,Mobile App,10,7013.46,2026-08-30 14:59:16,597,0,701.35,Active,Medium
CUST1245,Karan Shah,customer245@example.com,Male,38,Delhi,Delhi,2024-06-27 21:21:28,Regular,Referral,Mobile App,3,2831.03,2026-03-04 17:03:35,794,179,943.68,At Risk,Low
CUST1542,Vikram Shah,customer542@example.com,Female,54,Chennai,Tamil Nadu,2023-03-30 15:57:58,Regular,Referral,Store,4,8435.47,2025-11-06 13:02:02,1249,297,2108.87,Inactive,Medium
CUST1309,Isha Saxena,customer309@example.com,Female,47,Hyderabad,Telangana,2024-07-15 14:17:36,Regular,Organic Search,Mobile App,10,8259.93,2026-04-13 08:52:11,776,139,825.99,At Risk,Medium
CUST1921,Vivaan Mehta,customer921@example.com,Male,55,Kolkata,West Bengal,2024-11-17 09:36:14,Premium,Social Media,Mobile App,7,13135.48,2025-12-10 17:30:12,651,263,1876.5,Inactive,Medium
CUST1092,Priya Saxena,customer92@example.com,Female,18,Lucknow,Uttar Pradesh,2025-03-31 10:36:45,Regular,Organic Search,Website,10,10974.28,2026-05-12 09:40:21,517,110,1097.43,At Risk,Medium
